"StateCode","Page","TableName","ColumnName","Type","Label","QuoteReadOnly","QuoteRequired","QuoteDisplay","PolicyReadOnly","PolicyRequired","PolicyDisplay","Default","Minimum","Maximum","Help","HelpText","Comment","Condition","RequiredCondition","Auditable","AuditViewOnly","AuditCondition","DomainTableName","Sequence","PrintRequired","Status"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","IncludedInBlkt","SELECT","Included In Blanket","False","True","True","False","True","True","No","","","","","","","","False","False","","IncludedInBlkt",100,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","BlanketIDNum","TEXT","Flood Blanket ID Number","False","True","True","False","True","True","0","","","","","","","","False","False","","BlktIDNum",200,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","ExcessOverMaxNFIPIndicator","SELECT","Is this Endorsement written in excess over the maximum NFIP?","False","True","True","False","True","True","","","","","","","IncludedInBlkt = ""No""","IncludedInBlkt = ""No""","False","False","","YesNo",300,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","ConstructionType","SELECT","Construction Type","False","True","True","False","True","True","","","","","","","","","False","False","","FloodConstructionType",400,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","Limit","TEXT","Limit","False","True","True","False","True","True","0","1","99999999","","","","IncludedInBlkt = ""No""","IncludedInBlkt = ""No""","False","False","","",500,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","AnnualAggregateLimit","TEXT","Annual Aggregate Limit","False","True","True","False","True","True","0","1","99999999","","","","IncludedInBlkt = ""No""","IncludedInBlkt = ""No""","False","False","","",600,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","IncludedInBlkt = ""No""","","False","False","","",800,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","StatisticalAssignment","TEXT","<u>Statistical Assignment</u>","True","False","True","True","False","True","","","","","","","","","False","False","","",900,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","AdditionalConstructionType","SELECT","Building Additional Construction Type","False","False","True","False","True","True","","","","","","","","","False","False","","AdditionalFloodConstructionType",1000,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","NumberOfStories","SELECT","Number Of Stories","False","False","True","False","True","True","","","","Do not include basement in count","","","","","False","False","","FloodNumberOfStories",1100,"False","A"
"CW","Flood Coverage Endorsement","CommercialPropertyFloodCoverageEndorsementSpecialClass","FloorLevel1","SELECT","Floor Level","False","False","True","False","True","True","","","","If more than one floor covered, report lowest floor","","","","","False","False","","FloodFloorLevel",1200,"False","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","Premises","TEXT","Premises Number","False","False","True","False","False","True","","","","","","","","","False","False","","",50,"True","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","Building","TEXT","Building Number","False","False","True","False","False","True","","","","","","","","","False","False","","",100,"True","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","Limit","TEXT","Green Upgrades (Maximum Amount)","False","True","True","False","True","True","0","0","99999999","","","","","","False","False","","",200,"True","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","GreenUpgradesPremium","TEXT","","True","False","True","True","False","True","","","","","","","","","False","False","","",300,"False","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","IncreasedCostOfLossPct","SELECT","Increased Cost Of Loss (%)**","False","True","True","False","True","True","","","","","","","","","False","False","","IncreasedCostOfLossPct",350,"True","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","RelatedExpenses","TEXT","Related Expenses","False","True","True","False","True","True","0","0","99999999","Coverage for Related Expenses is an option with respect to property to which Green Upgrades Coverage applies.","The following related expenses apply with respect to a loss that is a covered thereunder: a) Waste Reduction and Recycling, less any income received as a result b) Design And Engineering Professional Fees c) Certification fees And Related Equipment Testing, not including further modification if the building fail to obtain certificatio, recertification or a specific levle of certification d) Building Air-out And Related Air Testing","","","","False","False","","",400,"True","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","RelatedExpensesPremium","TEXT","","True","False","True","True","False","True","","","","","","","","","False","False","","",500,"False","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","PeriodOfRestoration","TEXT","Number Of Days For Extended Period Of Restoration","False","False","True","False","False","True","","","","","","","","","False","False","","",600,"True","A"
"CW","Increased Cost Of Loss And Related Expenses For Green Upgrades","CommercialPropertyIncreasedCostOfLossAndRelatedExpensesForGreenUpgradesEndtSpecialClass","CertainTypeOfPPDescription","TEXTAREA","Personal Property Description","False","False","True","False","False","True","","","","","If coverage under this endorsement for Your Business Personal Property is to be limited to a certain type of personal property, describe such property","","","","False","False","","",700,"True","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","Premises","TEXT","Premises Number","False","False","True","False","False","True","","","","","","","","","False","False","","",50,"True","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","Building","TEXT","Building Number","False","False","True","False","False","True","","","","","","","","","False","False","","",60,"True","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","AdditionalExpenseCoveragePercentage","SELECT","Additional Expense Coverage Percentage","False","True","True","False","True","True","","","","","","","","","False","False","","AdditionalExpenseCoveragePercentage",100,"True","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","","","False","False","","",101,"False","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClassBasicGroupICov.PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",200,"False","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClassBasicGroupIICov.PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",300,"False","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClassBroadCov.PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",400,"False","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClassEarthquakeCov.PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",500,"False","A"
"CW","Increase In Rebuilding Expenses Following Disaster (Additional Expense Coverage On Annual Aggregate Basis)","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClass","CommercialPropertyIncreaseInRebuildingExpensesFollowingDisasterSpecialClassSpecialCov.PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",600,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetailDroneCov.RNLinkTable","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",1,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetailEQCov.RNLinkTable","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",2,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","DescribedPremises","TEXTAREA","Described Premises","False","False","True","False","False","True","","","","","","","","","False","False","","",100,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","TypeOfOperations","SELECT","Type Of Unmanned Aircraft Operations","False","True","True","False","True","True","","","","","","","","","False","False","","TypeOfUnmannedAircraftOperation",150,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","RiskClass","TEXT","Type of Risk Class","True","False","True","True","False","True","","","","","","","","","False","False","","",151,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","DescriptionOfUnmannedAircraftOperationsDoesNotIncludeDeliveryToOthers","TEXTAREA","Description Of Unmanned Aircraft Operations (does not include delivery to others)","False","False","True","False","False","True","","","","","","","","","False","False","","",200,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","LimitedExpansionOutsideCoverageTerritory","RADIO","Limited Expansion Outside Coverage Territory (Refer to Paragraph A.2.)","False","False","True","False","False","True","No","","","","","","","","False","False","","YesNo",300,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed","SELECT","<u>Blanket Coverage â€“ Unmanned Aircraft (Applies to unmanned aircraft not individually described)</u>","False","True","True","False","True","True","No","","","","","","","","False","False","","YesNo",350,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","DamageToUnmannedAircraft","TEXT","<u>Damage To Unmanned Aircraft</u>","True","False","True","True","False","True","","","","","","","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","","False","False","","",400,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","DescriptionOfEachUnmannedAircraft","TEXTAREA","&nbsp;&nbsp;Scheduled Coverage Description Of Each Unmanned Aircraft","False","True","True","False","True","True","","","","","","","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","False","False","","",500,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","LimitOfInsurance","TEXT","&nbsp;&nbsp;Scheduled Limit Of Insurance","False","True","True","False","True","True","0","0","99999999","","","","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","False","False","","",600,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","IndicateActualCashValueACVOrReplacementCostRC","SELECT","&nbsp;&nbsp;Indicate Actual Cash Value (ACV) or Replacement Cost (RC)","False","True","True","False","True","True","","","","","","","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""No""","False","False","","IndicateActualCashValueACVOrReplacementCostRC",700,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","BlanketLimitOfInsurance","TEXT","&nbsp;&nbsp;Blanket Limit Of Insurance","False","True","True","False","True","True","0","0","99999999","","","","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""Yes""","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""Yes""","False","False","","",900,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","ValuationType","RADIO","&nbsp;&nbsp;Valuation","False","True","True","False","True","True","","","","","","","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""Yes""","BlanketCoverageUnmannedAircraftAppliesToUnmannedAircraftNotIndividuallyDescribed = ""Yes""","False","False","","IndicateActualCashValueACVOrReplacementCostRC",1000,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","Deductible","SELECT","&nbsp;&nbsp;Deductible","False","True","True","False","True","True","","","","Select Not Applicable if no Deductible applies.","","","","","False","False","","DeductibleBldg",1100,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","EQDeductible","SELECT","&nbsp;&nbsp;Earthquake Deductible","False","True","True","False","True","True","","","","","","","../../../../../../EQCauseOfLossForm != ""Not Applicable""","../../../../../../EQCauseOfLossForm != ""Not Applicable""","False","False","","EarthquakeDeductible",1150,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","CoverageExtensionForNewlyAcquiredPropertyIncludingTemporarySubstitutePropertyAppliesToScheduledCoverageonly","RADIO","&nbsp;&nbsp;Coverage Extension For Newly Acquired Property Including Temporary Substitute Property (Applies to Scheduled Coverage only)","False","True","True","False","True","True","No","","","","","","","","False","False","","YesNo",1200,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","AnnualAggregateLimitForElectronicData","TEXT","&nbsp;&nbsp;Annual Aggregate Limit For Electronic Data","False","False","True","False","False","True","2500","2500","999999999","(Refer to Paragraph H.5. in this endorsement.)","","","","","False","False","","",1300,"True","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","","","False","False","","",1500,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","StatisticalAssignment","TEXT","<u>Statistical Assignment</u>","True","False","True","True","False","True","","","","","","","","","False","False","","",1600,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftClassDescriptions","SELECT","&nbsp;&nbsp;Unmanned Aircraft Class Descriptions","False","False","True","False","True","True","","","","","","","","","False","False","","UnmannedAircraftClassDescription",1700,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftRatingIdentification","SELECT","&nbsp;&nbsp;Unmanned Aircraft Rating Identification","False","False","True","False","True","True","","","","","","","","","False","False","","UnmannedAircraftRatingIdentification",1800,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftOwnershipAndOperation","SELECT","&nbsp;&nbsp;Unmanned Aircraft Ownership And Operation","False","False","True","False","True","True","","","","","","","","","False","False","","UnmannedAircraftOwnershipAndOperation",1900,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","SecurityFeaturesOfDrones","TEXT","&nbsp;&nbsp;<u>Security Features Of Drones</u>","True","False","True","True","False","True","","","","","","","","","False","False","","",2000,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnknownSecurityFeaturesOfDrones","RADIO","&nbsp;&nbsp;&nbsp;&nbsp;Security Features Of Drones: Unknown","False","False","True","False","True","True","","","","","","","","","False","False","","YesNo",2100,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","SenseAndAvoidTechnology","RADIO","&nbsp;&nbsp;&nbsp;&nbsp;Sense And Avoid Technology","False","False","True","False","True","True","","","","","","","UnknownSecurityFeaturesOfDrones = ""No""","UnknownSecurityFeaturesOfDrones = ""No""","False","False","","YesNo",2200,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","ReturnToBaseTechnologyOrHoverCapability","RADIO","&nbsp;&nbsp;&nbsp;&nbsp;Return To Base Technology Or Hover Capability","False","False","True","False","True","True","","","","","","","UnknownSecurityFeaturesOfDrones = ""No""","UnknownSecurityFeaturesOfDrones = ""No""","False","False","","YesNo",2300,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","GeoFencingTechnologyToAvoidRestrictedAirspace","RADIO","&nbsp;&nbsp;&nbsp;&nbsp;Geo-Fencing Technology To Avoid Restricted Airspace","False","False","True","False","True","True","","","","","","","UnknownSecurityFeaturesOfDrones = ""No""","UnknownSecurityFeaturesOfDrones = ""No""","False","False","","YesNo",2400,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","EncryptedCommunications","RADIO","&nbsp;&nbsp;&nbsp;&nbsp;Encrypted Communications","False","False","True","False","True","True","","","","","","","UnknownSecurityFeaturesOfDrones = ""No""","UnknownSecurityFeaturesOfDrones = ""No""","False","False","","YesNo",2500,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftPrimaryPlaceOfOperation","SELECT","&nbsp;&nbsp;Unmanned Aircraft Primary Place Of Operation","False","False","True","False","True","True","","","","","","","","","False","False","","UnmannedAircraftPrimaryPlaceOfOperation",2600,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","DroneModification","SELECT","&nbsp;&nbsp;Drone Modification","False","False","True","False","True","True","","","","","","","","","False","False","","DroneModification",2700,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Detail","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","UnmannedAircraftMethodOfControl","SELECT","&nbsp;&nbsp;Unmanned Aircraft Method Of Control","False","False","True","False","True","True","","","","","","","","","False","False","","UnmannedAircraftMethodOfControl",2800,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Summary","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","RiskClass","TEXT","Type of Risk Class","True","False","True","True","False","True","","","","","","","","","False","False","","",100,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Summary","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","LimitOfInsurance","TEXT","Limit Of Insurance","True","False","True","True","False","True","","","","","","","","","False","False","","",200,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Summary","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","BlanketLimitOfInsurance","TEXT","Blanket Limit Of Insurance","True","False","True","True","False","True","","","","","","","","","False","False","","",250,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage) Summary","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClassDetail","PolicyTermPremium","TEXT","Premium","True","False","True","True","False","True","","","","","","","","","False","False","","",300,"False","A"
"CW","Limited Coverage For Unmanned Aircraft (Scheduled And/Or Blanket Coverage)","CommercialPropertyLimitedCoverageForUnmannedAircraftScheduledAndOrBlanketCoverageSpecialClass","PolicyTermPremium","HIDDEN","","False","False","False","False","False","False","","","","","","","","","False","False","","",100,"False","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","Premises","TEXT","Premises Number","False","False","True","False","False","True","","","","","","","","","False","False","","",100,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","Building","TEXT","Building Number","False","False","True","False","False","True","","","","","","","","","False","False","","",200,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","CoveredCausesOfLossHeader","TEXT","<u>Covered Cause(s) Of Loss<u>","True","False","True","True","False","True","","","","","","","","","False","False","","",300,"False","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","AllCoveredCausesOfLoss","CHECKBOX","&nbsp;&nbsp;&nbsp;All Covered Causes of Loss","False","False","True","False","False","True","","","","With this option, no other option can be selected","","","","","False","False","","",400,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","AllCoveredCausesOfLossExceptWindstormOrHail","CHECKBOX","&nbsp;&nbsp;&nbsp;All Covered Causes of Loss except Windstorm Or Hail","False","False","True","False","False","True","","","","With this option, the only other option that could be selected is ""Windstorm Or Hail""","","","","","False","False","","",500,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","AllCoveredCausesOfLossExceptTheft","CHECKBOX","&nbsp;&nbsp;&nbsp;All Covered Causes of Loss except Theft","False","False","True","False","False","True","","","","With this option, the only other option that could be selected is ""Theft""","","","","","False","False","","",600,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","AllCoveredCausesOfLossExceptWindstormOrHailAndTheft","CHECKBOX","&nbsp;&nbsp;&nbsp;All Covered Causes of Loss except Windstorm Or Hail and Theft","False","False","True","False","False","True","","","","With this option, the only other options that could be selected are ""Windstorm Or Hail"" and/or ""Theft""","","","","","False","False","","",700,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","WindstormOrHail","CHECKBOX","&nbsp;&nbsp;&nbsp;Windstorm Or Hail","False","False","True","False","False","True","","","","","With this option, the only other options that could be selected are ""All Covered Causes of Loss except Windstorm Or Hail"" or ""All Covered Causes of Loss except Windstorm Or Hail and Theft"" or ""Theft""","","","","False","False","","",800,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","Theft","CHECKBOX","&nbsp;&nbsp;&nbsp;Theft","False","False","True","False","False","True","","","","","With this option, the only other options that could be selected are ""All Covered Causes of Loss except Theft"" or ""All Covered Causes of Loss except Windstorm Or Hail and Theft"" or ""WindstormOrHail""","","","","False","False","","",900,"True","A"
"CW","Multiple Deductible Form (Fixed Dollar Deductibles)","CommercialPropertyMultipleDeductibleFormFixedDollarDeductiblesSpecialClass","Deductible","TEXT","Deductible","True","False","True","True","False","True","","","","","","","AllCoveredCausesOfLoss = ""Yes"" or AllCoveredCausesOfLossExceptWindstormOrHail = ""Yes"" or AllCoveredCausesOfLossExceptTheft = ""Yes"" or AllCoveredCausesOfLossExceptWindstormOrHailAndTheft = ""Yes""","","False","False","","",1000,"True","A"
